Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-55-7284-01	0	0.0106025014514567	0.0331512051058016	0	0.0274847969398085	0.361304451969048	0.0901969726310193	0	0.00331037696715031	0	0	0.073605771445997	0	0	0	0.115446763406942	0	0.0756147084187636	0	0.199976289563874	0	0.00930616210013967	9999	0.032126553727465	1.09261283364772
TCGA-55-7570-01	0.133152512298145	0	0.00813323504904045	0	0.0664733568077316	0.130521766905502	0	0	0	0.116161109095009	0	0.147013322108682	0	0	0	0.0629273736433044	0	0.011963112643267	0	0.317131030108308	0.00652318134101	0	9999	0.00808361517397431	1.15843863187188
TCGA-55-7573-01	0.118282448795316	0	0.0111674131425193	0	0.0214436650929983	0.0559614240223875	0	0	0.0372194898072604	0.133328564203171	0	0.0883164338973409	0	0.0881708292665236	0	0	0	0	0	0.409453027401162	0.0366567043713214	0	9999	-0.00584367279449175	1.18338455331387
TCGA-55-7574-01	0	0.00987919295958938	0.0119511483023306	0	0.0450561733586753	0.120834117460016	0	0	0.0245390127960705	0.166925662759154	0	0.0703746280518578	0	0	0	0.05391557375531	0	0.0101047138932594	0	0.47479765811574	0.0116221185479969	0	9999	0.00623416157054128	1.20429506762913
TCGA-55-7576-01	0.00257972443167869	0	0.103640005528896	0	0.0704416577228243	0.170248782452528	0	0	0.0357588933294584	0.0365366347072862	0	0.118514182353691	0	0.107683988545147	0	0.12886486811696	0	0.10315741221345	0	0.122573850598082	0	0	9999	0.0130755920542437	1.0905120515124
TCGA-55-7724-01	0	0.0510071684096085	0.0261639267161914	0	0.210973403190655	0.17192548773685	0	0	0	0.107589634055148	0	0	0	0.0320972490361878	0	0.105808377004676	0	0.0422868389631858	0	0.215508521828268	0.0366393930592297	0	9999	0.0422116465159154	1.08306792280761
TCGA-55-7725-01	0	0.0348297303000802	0.0320035201486594	0	0.10083323748879	0.239021267143912	0	0	0.027347957694148	0.0971256273955493	0	0.00599887484124109	0	0.114349262967248	0	0.210333470665944	0	0.0104115164721163	0	0.0874305479881755	0.0403149868941368	0	9999	0.0238096495252646	1.07846843336547
TCGA-55-7726-01	0.0506858914549127	0	0.0448869515055717	0	0.22381984300519	0	0	0	0.000380525196356382	0.0502028399846564	0	0.0175545343740264	0.260325598780616	0	0.00487544901346102	0	0.0307930716853325	0	0	0.250348463623557	0.0661268313763194	0	9999	0.0240292338609066	1.09160608184696
TCGA-55-7727-01	0	0.0685280046782321	0.0356784081132298	0	0.0261628374958844	0.165230633257466	0.0436260880769399	0	0.0293955738674648	0.0709299584675503	0	0.0651855549796121	0	0.212289952316021	0	0.110789995008783	0	0.102229175825868	0.0113186636302607	0.0506361254195879	0.00799902886309992	0	9999	0.0092240456822593	1.08224975806151
TCGA-55-7728-01	0.025847167935355	0	0.00653363074407375	0	0.0651897755318099	0.0911464683649127	0	0	0	0.0236787657109272	0	0.0271079563052273	0	0.128926976682612	0.0541124563763292	0.13479158145729	0	0	0	0.375562919826626	0.0671023010648369	0	9999	0.00629932494239543	1.14666420956362
